2400,1.0,Tap,"[['Copper', 1]]","[['Pipe', 1]]",0.0
2399,2.475972947320538,Tap,"[['Copper', 2]]","[['Pipe', 2]]",0.0
2398,3.9303633194351426,Tap,"[['Copper', 3]]","[['Pipe', 3]]",0.0
2397,5.384750412245923,Tap,"[['Copper', 5]]","[['Pipe', 5]]",0.0
2396,6.890172286280331,Tap,"[['Copper', 6]]","[['Pipe', 6]]",0.0
2395,8.312194307392552,Tap,"[['Copper', 8]]","[['Pipe', 8]]",0.0
2394,9.74720710760449,Tap,"[['Copper', 9]]","[['Pipe', 9]]",0.0
2393,11.325639865997488,Tap,"[['Copper', 11]]","[['Pipe', 11]]",0.0
2392,12.786810383932973,Tap,"[['Copper', 12]]","[['Pipe', 12]]",0.0
2391,14.22299586867346,Tap,"[['Copper', 14]]","[['Pipe', 14]]",0.0
2390,15.707901205132208,Tap,"[['Copper', 15]]","[['Pipe', 15]]",0.0
2389,17.243512002170693,Tap,"[['Copper', 17]]","[['Pipe', 17]]",0.0
2388,18.581635240812577,Tap,"[['Copper', 18]]","[['Pipe', 18]]",0.0
2387,20.041030902474176,Tap,"[['Copper', 20]]","[['Pipe', 20]]",0.0
2386,21.601886793168273,Tap,"[['Copper', 21]]","[['Pipe', 21]]",0.0
2385,23.126964758222083,Tap,"[['Copper', 23]]","[['Pipe', 23]]",0.0
2384,24.413369076676666,Tap,"[['Copper', 24]]","[['Pipe', 24]]",0.0
2383,25.97094279510684,Tap,"[['Copper', 25]]","[['Pipe', 25]]",0.0
2382,27.430914833276947,Tap,"[['Copper', 27]]","[['Pipe', 27]]",0.0
2381,28.799173962647433,Tap,"[['Copper', 28]]","[['Pipe', 28]]",0.0
2380,30.378698786899303,Tap,"[['Copper', 30]]","[['Pipe', 30]]",0.0
2379,31.84272161868177,Tap,"[['Copper', 31]]","[['Pipe', 31]]",0.0
2378,33.349425471181675,Tap,"[['Copper', 33]]","[['Pipe', 33]]",0.0
2377,34.82291562878684,Tap,"[['Copper', 34]]","[['Pipe', 34]]",0.0
2376,36.130129292104115,Tap,"[['Copper', 36]]","[['Pipe', 36]]",0.0
2375,37.848123080220894,Tap,"[['Copper', 37]]","[['Pipe', 37]]",0.0
2374,39.2497457294804,Tap,"[['Copper', 39]]","[['Pipe', 39]]",0.0
2373,40.68909131335874,Tap,"[['Copper', 40]]","[['Pipe', 40]]",0.0
2372,42.26343998898009,Tap,"[['Copper', 42]]","[['Pipe', 42]]",0.0
2371,43.52954256357494,Tap,"[['Copper', 43]]","[['Pipe', 43]]",0.0
2370,45.0255052456769,Tap,"[['Copper', 45]]","[['Pipe', 45]]",0.0
2369,46.44214016333537,Tap,"[['Copper', 46]]","[['Pipe', 46]]",0.0
2368,48.067025405340694,Tap,"[['Copper', 48]]","[['Pipe', 48]]",0.0
2367,49.58332464860048,Tap,"[['Copper', 49]]","[['Pipe', 49]]",0.0
2366,50.97815460245005,Tap,"[['Copper', 50]]","[['Pipe', 50]]",0.0
2365,52.34977908194578,Tap,"[['Copper', 52]]","[['Pipe', 52]]",0.0
2364,53.901059382279335,Tap,"[['Copper', 53]]","[['Pipe', 53]]",0.0
2363,55.253620083967824,Tap,"[['Copper', 55]]","[['Pipe', 55]]",0.0
2362,56.64585401008056,Tap,"[['Copper', 56]]","[['Pipe', 56]]",0.0
2361,58.31575965595061,Tap,"[['Copper', 58]]","[['Pipe', 58]]",0.0
2360,59.7191647515085,Tap,"[['Copper', 59]]","[['Pipe', 59]]",0.0
2359,61.21509720872045,Tap,"[['Copper', 61]]","[['Pipe', 61]]",0.0
2358,62.806530673358175,Tap,"[['Copper', 62]]","[['Pipe', 62]]",0.0
2357,64.14670113476643,Tap,"[['Copper', 64]]","[['Pipe', 64]]",0.0
2356,65.66561285859866,Tap,"[['Copper', 65]]","[['Pipe', 65]]",0.0
2355,66.93130010321113,Tap,"[['Copper', 66]]","[['Pipe', 66]]",0.0
2354,68.64487799258299,Tap,"[['Copper', 68]]","[['Pipe', 68]]",0.0
2353,69.9758022370899,Tap,"[['Copper', 69]]","[['Pipe', 69]]",0.0
2352,71.38724480513575,Tap,"[['Copper', 71]]","[['Pipe', 71]]",0.0
2351,72.98826160838678,Tap,"[['Copper', 72]]","[['Pipe', 72]]",0.0
2350,74.42692390762967,Tap,"[['Copper', 74]]","[['Pipe', 74]]",0.0
2349,75.79639900325961,Tap,"[['Copper', 75]]","[['Pipe', 75]]",0.0
2348,77.2442128016352,Tap,"[['Copper', 77]]","[['Pipe', 77]]",0.0
2347,78.9833431125882,Tap,"[['Copper', 78]]","[['Pipe', 78]]",0.0
2346,80.45907387730321,Tap,"[['Copper', 80]]","[['Pipe', 80]]",0.0
2345,81.65240983100757,Tap,"[['Copper', 81]]","[['Pipe', 81]]",0.0
2344,83.21404240611022,Tap,"[['Copper', 83]]","[['Pipe', 83]]",0.0
2343,84.47739124982859,Tap,"[['Copper', 84]]","[['Pipe', 84]]",0.0
2342,86.00125410579994,Tap,"[['Copper', 86]]","[['Pipe', 86]]",0.0
2341,87.6389746604657,Tap,"[['Copper', 87]]","[['Pipe', 87]]",0.0
2340,89.26725854502247,Tap,"[['Copper', 89]]","[['Pipe', 89]]",0.0
2339,90.37728402507395,Tap,"[['Copper', 90]]","[['Pipe', 90]]",0.0
2338,92.24845119180624,Tap,"[['Copper', 92]]","[['Pipe', 92]]",0.0
2337,93.34485475209418,Tap,"[['Copper', 93]]","[['Pipe', 93]]",0.0
2336,95.17104178741009,Tap,"[['Copper', 95]]","[['Pipe', 95]]",0.0
2335,96.2980644491704,Tap,"[['Copper', 96]]","[['Pipe', 96]]",0.0
2334,97.9087453577561,Tap,"[['Copper', 97]]","[['Pipe', 97]]",0.0
