BASE-CW-2,"[483536, 7938]",60.91408415217939
1ST-SNK-CW,"[95444, 5513]",17.312534010520586
4TH-SNK-CW,"[494, 3]",164.66666666666666
SNK-4TH-01,"[4, 3]",1.3333333333333333
SNK-3RD-01,"[1, 1]",1.0
SNK-1ST-01,"[65336, 1753]",37.27096406160867
BASE-CW-3,"[79155, 5392]",14.680081602373887
SNK-1ST-02,"[6967, 323]",21.569659442724458
2ND-SNK-CW,"[142323, 3395]",41.921354933726064
SNK-2ND-01,"[84174, 3395]",24.793519882179677
SNK-2ND-02,"[9340, 448]",20.848214285714285
